nace_code_level1,nace_code_level2,nace_code_level3,nace_code_level4,isic_code_level1,isic_code_level2,isic_code_level3,isic_code_level4,nace_description_level1,nace_description_level2,nace_description_level3,nace_description_level4
R,93,93.1,93.19,R,93,931,9319,"KUNST, UNTERHALTUNG UND ERHOLUNG","Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",Erbringung von Dienstleistungen des Sports,Erbringung von sonstigen Dienstleistungen des Sports
R,93,93.2,93.21,R,93,932,9321,"KUNST, UNTERHALTUNG UND ERHOLUNG","Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",Erbringung von sonstigen Dienstleistungen der Unterhaltung und der Erholung,Vergnügungs- und Themenparks
R,93,93.2,93.29,R,93,932,9329,"KUNST, UNTERHALTUNG UND ERHOLUNG","Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",Erbringung von sonstigen Dienstleistungen der Unterhaltung und der Erholung,Erbringung von Dienstleistungen der Unterhaltung und der Erholung a. n. g.
S,94,94.1,94.11,S,94,941,9411,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),"Wirtschafts- und Arbeitgeberverbände, Berufsorganisationen",Wirtschafts- und Arbeitgeberverbände
S,94,94.1,94.12,S,94,941,9412,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),"Wirtschafts- und Arbeitgeberverbände, Berufsorganisationen",Berufsorganisationen
S,94,94.2,94.20,S,94,942,9420,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),Arbeitnehmervereinigungen,Arbeitnehmervereinigungen
S,94,94.9,94.91,S,94,949,9491,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),Kirchliche Vereinigungen; politische Parteien sowie sonstige Interessenvertretungen und Vereinigungen a. n. g.,Kirchliche und sonstige religiöse Vereinigungen
S,94,94.9,94.92,S,94,949,9492,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),Kirchliche Vereinigungen; politische Parteien sowie sonstige Interessenvertretungen und Vereinigungen a. n. g.,Politische Parteien und Vereinigungen
S,94,94.9,94.99,S,94,949,9499,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),Kirchliche Vereinigungen; politische Parteien sowie sonstige Interessenvertretungen und Vereinigungen a. n. g.,Sonstige Interessenvertretungen und Vereinigungen a. n. g.
S,95,95.1,95.11,S,95,951,9511,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,Reparatur von Datenverarbeitungs- und Telekommunikationsgeräten,Reparatur von Datenverarbeitungsgeräten und peripheren Geräten
S,95,95.1,95.12,S,95,951,9512,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,Reparatur von Datenverarbeitungs- und Telekommunikationsgeräten,Reparatur von Telekommunikationsgeräten
S,95,95.2,95.21,S,95,952,9521,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,Reparatur von Gebrauchsgütern,Reparatur von Geräten der Unterhaltungselektronik
S,95,95.2,95.22,S,95,952,9522,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,Reparatur von Gebrauchsgütern,Reparatur von elektrischen Haushaltsgeräten und Gartengeräten
S,95,95.2,95.23,S,95,952,9523,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,Reparatur von Gebrauchsgütern,Reparatur von Schuhen und Lederwaren
S,95,95.2,95.24,S,95,952,9524,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,Reparatur von Gebrauchsgütern,Reparatur von Möbeln und Einrichtungsgegenständen
S,95,95.2,95.25,S,95,952,9529,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,Reparatur von Gebrauchsgütern,Reparatur von Uhren und Schmuck
S,95,95.2,95.29,S,95,952,9529,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,Reparatur von Gebrauchsgütern,Reparatur von sonstigen Gebrauchsgütern
S,96,96.0,96.01,S,96,960,9601,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Wäscherei und chemische Reinigung
S,96,96.0,96.02,S,96,960,9602,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Frisör- und Kosmetiksalons
S,96,96.0,96.03,S,96,960,9603,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Bestattungswesen
S,96,96.0,96.04,S,96,960,9609,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,"Saunas, Solarien, Bäder u. Ä."
S,96,96.0,96.09,S,96,960,9609,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,Erbringung von sonstigen Dienstleistungen a. n. g.
T,97,97.0,97.00,T,97,970,9700,PRIVATE HAUSHALTE MIT HAUSPERSONAL; HERSTELLUNG VON WAREN UND ERBRINGUNG VON DIENSTLEISTUNGEN DURCH PRIVATE HAUSHALTE FÜR DEN EIGENBEDARF OHNE AUSGEPRÄGTEN SCHWERPUNKT,Private Haushalte mit Hauspersonal,Private Haushalte mit Hauspersonal,Private Haushalte mit Hauspersonal
T,98,98.1,98.10,T,98,981,9810,PRIVATE HAUSHALTE MIT HAUSPERSONAL; HERSTELLUNG VON WAREN UND ERBRINGUNG VON DIENSTLEISTUNGEN DURCH PRIVATE HAUSHALTE FÜR DEN EIGENBEDARF OHNE AUSGEPRÄGTEN SCHWERPUNKT,Herstellung von Waren und Erbringung von Dienstleistungen durch private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt,Herstellung von Waren durch private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt,Herstellung von Waren durch private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt
T,98,98.2,98.20,T,98,982,9820,PRIVATE HAUSHALTE MIT HAUSPERSONAL; HERSTELLUNG VON WAREN UND ERBRINGUNG VON DIENSTLEISTUNGEN DURCH PRIVATE HAUSHALTE FÜR DEN EIGENBEDARF OHNE AUSGEPRÄGTEN SCHWERPUNKT,Herstellung von Waren und Erbringung von Dienstleistungen durch private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt,Erbringungen von Dienstleistungen durch private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt,Erbringungen von Dienstleistungen durch private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt
U,99,99.0,99.00,U,99,990,9900,EXTERRITORIALE ORGANISATIONEN UND KÖRPERSCHAFTEN,Exterritoriale Organisationen und Körperschaften,Exterritoriale Organisationen und Körperschaften,Exterritoriale Organisationen und Körperschaften
