nace_code_level1,nace_code_level2,nace_code_level3,nace_code_level4,isic_code_level1,isic_code_level2,isic_code_level3,isic_code_level4,nace_description_level1,nace_description_level2,nace_description_level3,nace_description_level4
G,46,46.3,46.37,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco","Wholesale of coffee, tea, cocoa and spices"
G,46,46.3,46.38,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco","Wholesale of other food, including fish, crustaceans and molluscs"
G,46,46.3,46.39,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco","Non-specialised wholesale of food, beverages and tobacco"
G,46,46.4,46.41,G,46,464,4641,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,Wholesale of textiles
G,46,46.4,46.42,G,46,464,4641,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,Wholesale of clothing and footwear
G,46,46.4,46.43,G,46,464,4649,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,Wholesale of electrical household appliances
G,46,46.4,46.44,G,46,464,4649,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,Wholesale of china and glassware and cleaning materials
G,46,46.4,46.45,G,46,464,4649,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,Wholesale of perfume and cosmetics
G,46,46.4,46.46,G,46,464,4649,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,Wholesale of pharmaceutical goods
G,46,46.4,46.47,G,46,464,4649,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,"Wholesale of furniture, carpets and lighting equipment"
G,46,46.4,46.48,G,46,464,4649,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,Wholesale of watches and jewellery
G,46,46.4,46.49,G,46,464,4649,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of household goods,Wholesale of other household goods
G,46,46.5,46.51,G,46,465,4651,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of information and communication equipment,"Wholesale of computers, computer peripheral equipment and software"
G,46,46.5,46.52,G,46,465,4652,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of information and communication equipment,Wholesale of electronic and telecommunications equipment and parts
G,46,46.6,46.61,G,46,466,4653,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of other machinery, equipment and supplies","Wholesale of agricultural machinery, equipment and supplies"
G,46,46.6,46.62,G,46,466,4659,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of other machinery, equipment and supplies",Wholesale of machine tools
G,46,46.6,46.63,G,46,466,4659,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of other machinery, equipment and supplies","Wholesale of mining, construction and civil engineering machinery"
G,46,46.6,46.64,G,46,466,4659,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of other machinery, equipment and supplies",Wholesale of machinery for the textile industry and of sewing and knitting machines
G,46,46.6,46.65,G,46,466,4659,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of other machinery, equipment and supplies",Wholesale of office furniture
G,46,46.6,46.66,G,46,466,4659,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of other machinery, equipment and supplies",Wholesale of other office machinery and equipment
G,46,46.6,46.69,G,46,466,4659,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of other machinery, equipment and supplies",Wholesale of other machinery and equipment
G,46,46.7,46.71,G,46,466,4661,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Other specialised wholesale,"Wholesale of solid, liquid and gaseous fuels and related products"
G,46,46.7,46.72,G,46,466,4662,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Other specialised wholesale,Wholesale of metals and metal ores
G,46,46.7,46.73,G,46,466,4663,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Other specialised wholesale,"Wholesale of wood, construction materials and sanitary equipment"
G,46,46.7,46.74,G,46,466,4663,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Other specialised wholesale,"Wholesale of hardware, plumbing and heating equipment and supplies"
G,46,46.7,46.75,G,46,466,4669,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Other specialised wholesale,Wholesale of chemical products
G,46,46.7,46.76,G,46,466,4669,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Other specialised wholesale,Wholesale of other intermediate products
G,46,46.7,46.77,G,46,466,4669,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Other specialised wholesale,Wholesale of waste and scrap
G,46,46.9,46.90,G,46,469,4690,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Non-specialised wholesale trade,Non-specialised wholesale trade
G,47,47.1,47.11,G,47,471,4711,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale in non-specialised stores,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
G,47,47.1,47.19,G,47,471,4719,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale in non-specialised stores,Other retail sale in non-specialised stores
G,47,47.2,47.21,G,47,472,4721,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail sale of food, beverages and tobacco in specialised stores",Retail sale of fruit and vegetables in specialised stores
G,47,47.2,47.22,G,47,472,4721,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail sale of food, beverages and tobacco in specialised stores",Retail sale of meat and meat products in specialised stores
G,47,47.2,47.23,G,47,472,4721,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail sale of food, beverages and tobacco in specialised stores","Retail sale of fish, crustaceans and molluscs in specialised stores"
G,47,47.2,47.24,G,47,472,4721,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail sale of food, beverages and tobacco in specialised stores","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
G,47,47.2,47.25,G,47,472,4722,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail sale of food, beverages and tobacco in specialised stores",Retail sale of beverages in specialised stores
G,47,47.2,47.26,G,47,472,4723,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail sale of food, beverages and tobacco in specialised stores",Retail sale of tobacco products in specialised stores
G,47,47.2,47.29,G,47,472,4721,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail sale of food, beverages and tobacco in specialised stores",Other retail sale of food in specialised stores
G,47,47.3,47.30,G,47,473,4730,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of automotive fuel in specialised stores,Retail sale of automotive fuel in specialised stores
G,47,47.4,47.41,G,47,474,4741,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of information and communication equipment in specialised stores,"Retail sale of computers, peripheral units and software in specialised stores"
G,47,47.4,47.42,G,47,474,4741,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of information and communication equipment in specialised stores,Retail sale of telecommunications equipment in specialised stores
G,47,47.4,47.43,G,47,474,4742,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of information and communication equipment in specialised stores,Retail sale of audio and video equipment in specialised stores
G,47,47.5,47.51,G,47,475,4751,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other household equipment in specialised stores,Retail sale of textiles in specialised stores
G,47,47.5,47.52,G,47,475,4752,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other household equipment in specialised stores,"Retail sale of hardware, paints and glass in specialised stores"
G,47,47.5,47.53,G,47,475,4753,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other household equipment in specialised stores,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
G,47,47.5,47.54,G,47,475,4759,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other household equipment in specialised stores,Retail sale of electrical household appliances in specialised stores
G,47,47.5,47.59,G,47,475,4759,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other household equipment in specialised stores,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
G,47,47.6,47.61,G,47,476,4761,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of cultural and recreation goods in specialised stores,Retail sale of books in specialised stores
G,47,47.6,47.62,G,47,476,4761,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of cultural and recreation goods in specialised stores,Retail sale of newspapers and stationery in specialised stores
G,47,47.6,47.63,G,47,476,4762,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of cultural and recreation goods in specialised stores,Retail sale of music and video recordings in specialised stores
G,47,47.6,47.64,G,47,476,4763,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of cultural and recreation goods in specialised stores,Retail sale of sporting equipment in specialised stores
G,47,47.6,47.65,G,47,476,4764,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of cultural and recreation goods in specialised stores,Retail sale of games and toys in specialised stores
G,47,47.7,47.71,G,47,477,4771,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,Retail sale of clothing in specialised stores
G,47,47.7,47.72,G,47,477,4771,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,Retail sale of footwear and leather goods in specialised stores
G,47,47.7,47.73,G,47,477,4772,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,Dispensing chemist in specialised stores
G,47,47.7,47.74,G,47,477,4772,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,Retail sale of medical and orthopaedic goods in specialised stores
G,47,47.7,47.75,G,47,477,4772,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,Retail sale of cosmetic and toilet articles in specialised stores
G,47,47.7,47.76,G,47,477,4773,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
G,47,47.7,47.77,G,47,477,4773,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,Retail sale of watches and jewellery in specialised stores
G,47,47.7,47.78,G,47,477,4773,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,Other retail sale of new goods in specialised stores
G,47,47.7,47.79,G,47,477,4774,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale of other goods in specialised stores,Retail sale of second-hand goods in stores
G,47,47.8,47.81,G,47,478,4781,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale via stalls and markets,"Retail sale via stalls and markets of food, beverages and tobacco products"
G,47,47.8,47.82,G,47,478,4782,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale via stalls and markets,"Retail sale via stalls and markets of textiles, clothing and footwear"
G,47,47.8,47.89,G,47,478,4789,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles",Retail sale via stalls and markets,Retail sale via stalls and markets of other goods
G,47,47.9,47.91,G,47,479,4791,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail trade not in stores, stalls or markets",Retail sale via mail order houses or via Internet
G,47,47.9,47.99,G,47,479,4799,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Retail trade, except of motor vehicles and motorcycles","Retail trade not in stores, stalls or markets","Other retail sale not in stores, stalls or markets"
H,49,49.1,49.10,H,49,491,4911,TRANSPORTATION AND STORAGE,Land transport and transport via pipelines,"Passenger rail transport, interurban","Passenger rail transport, interurban"
H,49,49.2,49.20,H,49,491,4912,TRANSPORTATION AND STORAGE,Land transport and transport via pipelines,Freight rail transport,Freight rail transport
H,49,49.3,49.31,H,49,492,4921,TRANSPORTATION AND STORAGE,Land transport and transport via pipelines,Other passenger land transport,Urban and suburban passenger land transport
H,49,49.3,49.32,H,49,492,4922,TRANSPORTATION AND STORAGE,Land transport and transport via pipelines,Other passenger land transport,Taxi operation
H,49,49.3,49.39,H,49,492,4922,TRANSPORTATION AND STORAGE,Land transport and transport via pipelines,Other passenger land transport,Other passenger land transport n.e.c.
H,49,49.4,49.41,H,49,492,4923,TRANSPORTATION AND STORAGE,Land transport and transport via pipelines,Freight transport by road and removal services,Freight transport by road
H,49,49.4,49.42,H,49,492,4923,TRANSPORTATION AND STORAGE,Land transport and transport via pipelines,Freight transport by road and removal services,Removal services
H,49,49.5,49.50,H,49,493,4930,TRANSPORTATION AND STORAGE,Land transport and transport via pipelines,Transport via pipeline,Transport via pipeline
H,50,50.1,50.10,H,50,501,5011,TRANSPORTATION AND STORAGE,Water transport,Sea and coastal passenger water transport,Sea and coastal passenger water transport
H,50,50.2,50.20,H,50,501,5012,TRANSPORTATION AND STORAGE,Water transport,Sea and coastal freight water transport,Sea and coastal freight water transport
H,50,50.3,50.30,H,50,502,5021,TRANSPORTATION AND STORAGE,Water transport,Inland passenger water transport,Inland passenger water transport
H,50,50.4,50.40,H,50,502,5022,TRANSPORTATION AND STORAGE,Water transport,Inland freight water transport,Inland freight water transport
H,51,51.1,51.10,H,51,511,5110,TRANSPORTATION AND STORAGE,Air transport,Passenger air transport,Passenger air transport
H,51,51.2,51.21,H,51,512,5120,TRANSPORTATION AND STORAGE,Air transport,Freight air transport and space transport,Freight air transport
H,51,51.2,51.22,H,51,512,5120,TRANSPORTATION AND STORAGE,Air transport,Freight air transport and space transport,Space transport
H,52,52.1,52.10,H,52,521,5210,TRANSPORTATION AND STORAGE,Warehousing and support activities for transportation,Warehousing and storage,Warehousing and storage
H,52,52.2,52.21,H,52,522,5221,TRANSPORTATION AND STORAGE,Warehousing and support activities for transportation,Support activities for transportation,Service activities incidental to land transportation
H,52,52.2,52.22,H,52,522,5222,TRANSPORTATION AND STORAGE,Warehousing and support activities for transportation,Support activities for transportation,Service activities incidental to water transportation
H,52,52.2,52.23,H,52,522,5223,TRANSPORTATION AND STORAGE,Warehousing and support activities for transportation,Support activities for transportation,Service activities incidental to air transportation
H,52,52.2,52.24,H,52,522,5224,TRANSPORTATION AND STORAGE,Warehousing and support activities for transportation,Support activities for transportation,Cargo handling
H,52,52.2,52.29,H,52,522,5229,TRANSPORTATION AND STORAGE,Warehousing and support activities for transportation,Support activities for transportation,Other transportation support activities
H,53,53.1,53.10,H,53,531,5310,TRANSPORTATION AND STORAGE,Postal and courier activities,Postal activities under universal service obligation,Postal activities under universal service obligation
H,53,53.2,53.20,H,53,532,5320,TRANSPORTATION AND STORAGE,Postal and courier activities,Other postal and courier activities,Other postal and courier activities
I,55,55.1,55.10,I,55,551,5510,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,Accommodation,Hotels and similar accommodation,Hotels and similar accommodation
I,55,55.2,55.20,I,55,551,5510,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,Accommodation,Holiday and other short-stay accommodation,Holiday and other short-stay accommodation
I,55,55.3,55.30,I,55,552,5520,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,Accommodation,"Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks"
I,55,55.9,55.90,I,55,559,5590,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,Accommodation,Other accommodation,Other accommodation
I,56,56.1,56.10,I,56,561,5610,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,Food and beverage service activities,Restaurants and mobile food service activities,Restaurants and mobile food service activities
I,56,56.2,56.21,I,56,562,5621,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,Food and beverage service activities,Event catering and other food service activities,Event catering activities
I,56,56.2,56.29,I,56,562,5629,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,Food and beverage service activities,Event catering and other food service activities,Other food service activities
I,56,56.3,56.30,I,56,563,5630,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,Food and beverage service activities,Beverage serving activities,Beverage serving activities
J,58,58.1,58.11,J,58,581,5811,INFORMATION AND COMMUNICATION,Publishing activities,"Publishing of books, periodicals and other publishing activities",Book publishing
J,58,58.1,58.12,J,58,581,5812,INFORMATION AND COMMUNICATION,Publishing activities,"Publishing of books, periodicals and other publishing activities",Publishing of directories and mailing lists
J,58,58.1,58.13,J,58,581,5813,INFORMATION AND COMMUNICATION,Publishing activities,"Publishing of books, periodicals and other publishing activities",Publishing of newspapers
J,58,58.1,58.14,J,58,581,5813,INFORMATION AND COMMUNICATION,Publishing activities,"Publishing of books, periodicals and other publishing activities",Publishing of journals and periodicals
J,58,58.1,58.19,J,58,581,5819,INFORMATION AND COMMUNICATION,Publishing activities,"Publishing of books, periodicals and other publishing activities",Other publishing activities
J,58,58.2,58.21,J,58,582,5820,INFORMATION AND COMMUNICATION,Publishing activities,Software publishing,Publishing of computer games
J,58,58.2,58.29,J,58,582,5820,INFORMATION AND COMMUNICATION,Publishing activities,Software publishing,Other software publishing
J,59,59.1,59.11,J,59,591,5911,INFORMATION AND COMMUNICATION,"Motion picture, video and television programme production, sound recording and music publishing activities","Motion picture, video and television programme activities","Motion picture, video and television programme production activities"
J,59,59.1,59.12,J,59,591,5912,INFORMATION AND COMMUNICATION,"Motion picture, video and television programme production, sound recording and music publishing activities","Motion picture, video and television programme activities","Motion picture, video and television programme post-production activities"
J,59,59.1,59.13,J,59,591,5913,INFORMATION AND COMMUNICATION,"Motion picture, video and television programme production, sound recording and music publishing activities","Motion picture, video and television programme activities","Motion picture, video and television programme distribution activities"
J,59,59.1,59.14,J,59,591,5914,INFORMATION AND COMMUNICATION,"Motion picture, video and television programme production, sound recording and music publishing activities","Motion picture, video and television programme activities",Motion picture projection activities
J,59,59.2,59.20,J,59,592,5920,INFORMATION AND COMMUNICATION,"Motion picture, video and television programme production, sound recording and music publishing activities",Sound recording and music publishing activities,Sound recording and music publishing activities
J,60,60.1,60.10,J,60,601,6010,INFORMATION AND COMMUNICATION,Programming and broadcasting activities,Radio broadcasting,Radio broadcasting
J,60,60.2,60.20,J,60,602,6020,INFORMATION AND COMMUNICATION,Programming and broadcasting activities,Television programming and broadcasting activities,Television programming and broadcasting activities
J,61,61.1,61.10,J,61,611,6110,INFORMATION AND COMMUNICATION,Telecommunications,Wired telecommunications activities,Wired telecommunications activities
J,61,61.2,61.20,J,61,612,6120,INFORMATION AND COMMUNICATION,Telecommunications,Wireless telecommunications activities,Wireless telecommunications activities
J,61,61.3,61.30,J,61,613,6130,INFORMATION AND COMMUNICATION,Telecommunications,Satellite telecommunications activities,Satellite telecommunications activities
J,61,61.9,61.90,J,61,619,6190,INFORMATION AND COMMUNICATION,Telecommunications,Other telecommunications activities,Other telecommunications activities
J,62,62.0,62.01,J,62,620,6201,INFORMATION AND COMMUNICATION,"Computer programming, consultancy and related activities","Computer programming, consultancy and related activities",Computer programming activities
J,62,62.0,62.02,J,62,620,6202,INFORMATION AND COMMUNICATION,"Computer programming, consultancy and related activities","Computer programming, consultancy and related activities",Computer consultancy activities
J,62,62.0,62.03,J,62,620,6202,INFORMATION AND COMMUNICATION,"Computer programming, consultancy and related activities","Computer programming, consultancy and related activities",Computer facilities management activities
J,62,62.0,62.09,J,62,620,6209,INFORMATION AND COMMUNICATION,"Computer programming, consultancy and related activities","Computer programming, consultancy and related activities",Other information technology and computer service activities
J,63,63.1,63.11,J,63,631,6311,INFORMATION AND COMMUNICATION,Information service activities,"Data processing, hosting and related activities; web portals","Data processing, hosting and related activities"
J,63,63.1,63.12,J,63,631,6312,INFORMATION AND COMMUNICATION,Information service activities,"Data processing, hosting and related activities; web portals",Web portals
J,63,63.9,63.91,J,63,639,6391,INFORMATION AND COMMUNICATION,Information service activities,Other information service activities,News agency activities
J,63,63.9,63.99,J,63,639,6399,INFORMATION AND COMMUNICATION,Information service activities,Other information service activities,Other information service activities n.e.c.
K,64,64.1,64.11,K,64,641,6411,FINANCIAL AND INSURANCE ACTIVITIES,"Financial service activities, except insurance and pension funding",Monetary intermediation,Central banking
K,64,64.1,64.19,K,64,641,6419,FINANCIAL AND INSURANCE ACTIVITIES,"Financial service activities, except insurance and pension funding",Monetary intermediation,Other monetary intermediation
K,64,64.2,64.20,K,64,642,6420,FINANCIAL AND INSURANCE ACTIVITIES,"Financial service activities, except insurance and pension funding",Activities of holding companies,Activities of holding companies
K,64,64.3,64.30,K,64,643,6430,FINANCIAL AND INSURANCE ACTIVITIES,"Financial service activities, except insurance and pension funding","Trusts, funds and similar financial entities","Trusts, funds and similar financial entities"
K,64,64.9,64.91,K,64,649,6491,FINANCIAL AND INSURANCE ACTIVITIES,"Financial service activities, except insurance and pension funding","Other financial service activities, except insurance and pension funding",Financial leasing
K,64,64.9,64.92,K,64,649,6492,FINANCIAL AND INSURANCE ACTIVITIES,"Financial service activities, except insurance and pension funding","Other financial service activities, except insurance and pension funding",Other credit granting
K,64,64.9,64.99,K,64,649,6499,FINANCIAL AND INSURANCE ACTIVITIES,"Financial service activities, except insurance and pension funding","Other financial service activities, except insurance and pension funding","Other financial service activities, except insurance and pension funding n.e.c."
K,65,65.1,65.11,K,65,651,6511,FINANCIAL AND INSURANCE ACTIVITIES,"Insurance, reinsurance and pension funding, except compulsory social security",Insurance,Life insurance
K,65,65.1,65.12,K,65,651,6512,FINANCIAL AND INSURANCE ACTIVITIES,"Insurance, reinsurance and pension funding, except compulsory social security",Insurance,Non-life insurance
K,65,65.2,65.20,K,65,652,6520,FINANCIAL AND INSURANCE ACTIVITIES,"Insurance, reinsurance and pension funding, except compulsory social security",Reinsurance,Reinsurance
K,65,65.3,65.30,K,65,653,6530,FINANCIAL AND INSURANCE ACTIVITIES,"Insurance, reinsurance and pension funding, except compulsory social security",Pension funding,Pension funding
K,66,66.1,66.11,K,66,661,6611,FINANCIAL AND INSURANCE ACTIVITIES,Activities auxiliary to financial services and insurance activities,"Activities auxiliary to financial services, except insurance and pension funding",Administration of financial markets
K,66,66.1,66.12,K,66,661,6612,FINANCIAL AND INSURANCE ACTIVITIES,Activities auxiliary to financial services and insurance activities,"Activities auxiliary to financial services, except insurance and pension funding",Security and commodity contracts brokerage
